,Unnamed: 0,Academy_Name,Class_Names,Day_1,Day_2,Time_1,Time_2,Genre,Link,Place,Contact,NumOfClass,District,Img
316,77,Prepix Dance,Youn&Baekdo,WeekDay,SUN,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
317,78,Prepix Dance,Bizarre,WeekDay,SUN,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
318,79,Prepix Dance,Dora,WeekDay,SUN,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
319,80,Prepix Dance,Dohoon,WeekDay,SUN,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
320,81,Prepix Dance,Ted,WeekDay,MON,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
321,82,Prepix Dance,Naria,WeekDay,MON,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
322,83,Prepix Dance,Babyzoo,WeekDay,MON,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
323,84,Prepix Dance,Jihyo,WeekDay,MON,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
324,85,Prepix Dance,Yuri,WeekDay,MON,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
325,86,Prepix Dance,Yeojin,WeekDay,TUE,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
326,87,Prepix Dance,Umanchoi,WeekDay,TUE,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
327,88,Prepix Dance,Simeez,WeekDay,TUE,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
328,89,Prepix Dance,Ragi,WeekDay,TUE,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
329,90,Prepix Dance,Youjin,WeekDay,TUE,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
330,91,Prepix Dance,Kyme,WeekDay,TUE,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
331,92,Prepix Dance,Bull,WeekDay,WED,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
332,93,Prepix Dance,Naria,WeekDay,WED,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
333,94,Prepix Dance,Jiwon,WeekDay,WED,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
334,95,Prepix Dance,All.K,WeekDay,WED,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
335,96,Prepix Dance,Moana,WeekDay,WED,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
336,97,Prepix Dance,Doyeon,WeekDay,THU,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
337,98,Prepix Dance,Youn,WeekDay,THU,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
338,99,Prepix Dance,On,WeekDay,THU,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
339,100,Prepix Dance,Yun,WeekDay,THU,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
340,101,Prepix Dance,Ban,WeekDay,THU,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
341,102,Prepix Dance,Ylyn,WeekDay,THU,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
342,103,Prepix Dance,Kamel,WeekDay,FRI,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
343,104,Prepix Dance,Sun-J,WeekDay,FRI,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
344,105,Prepix Dance,Redlic,WeekDay,FRI,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
345,106,Prepix Dance,Rozalin,WeekDay,FRI,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
346,107,Prepix Dance,Sooram,WeekDay,FRI,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
347,108,Prepix Dance,Jemma,WeekDay,FRI,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
348,109,Prepix Dance,Berri,WeekDay,SAT,Night,15:00,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
349,110,Prepix Dance,Sun-J,WeekDay,SAT,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
350,111,Prepix Dance,Shukkie,WeekDay,SAT,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
351,112,Prepix Dance,All.K,WeekDay,SAT,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
352,113,Prepix Dance,Haeinyss,WeekDay,SAT,Night,15:00,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
353,114,Prepix Dance,Onny,WeekDay,SAT,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
354,115,Prepix Dance,Eva,WeekDay,SAT,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
355,116,Prepix Dance,Amy,WeekDay,SAT,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
356,117,Prepix Dance,All,WeekDay,SUN,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
357,118,Prepix Dance,Chocobi,WeekDay,SUN,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
358,119,Prepix Dance,Jinwoo,WeekDay,SUN,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
359,120,Prepix Dance,Bizarre,WeekDay,SUN,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
360,121,Prepix Dance,Dora,WeekDay,SUN,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
361,122,Prepix Dance,Dohoon,WeekDay,SUN,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
362,123,Prepix Dance,Ted,WeekDay,MON,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
363,124,Prepix Dance,Naria,WeekDay,MON,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
364,125,Prepix Dance,Babyzoo,WeekDay,MON,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
365,126,Prepix Dance,Jihyo,WeekDay,MON,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
366,127,Prepix Dance,Yuri,WeekDay,MON,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
367,128,Prepix Dance,Yeojin,WeekDay,TUE,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
368,129,Prepix Dance,Umanchoi,WeekDay,TUE,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
369,130,Prepix Dance,Simeez,WeekDay,TUE,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
370,131,Prepix Dance,Ragi,WeekDay,TUE,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
371,132,Prepix Dance,Youjin,WeekDay,TUE,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
372,133,Prepix Dance,Kyme,WeekDay,TUE,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
373,134,Prepix Dance,Bull,WeekDay,WED,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
374,135,Prepix Dance,Naria,WeekDay,WED,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
375,136,Prepix Dance,Jiwon,WeekDay,WED,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
376,137,Prepix Dance,All.K,WeekDay,WED,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
377,138,Prepix Dance,Moana,WeekDay,WED,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
378,139,Prepix Dance,Doyeon,WeekDay,THU,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
379,140,Prepix Dance,Youn,WeekDay,THU,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
380,141,Prepix Dance,On,WeekDay,THU,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
381,142,Prepix Dance,Yun,WeekDay,THU,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
382,143,Prepix Dance,Ban,WeekDay,THU,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
383,144,Prepix Dance,Ylyn,WeekDay,THU,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
384,145,Prepix Dance,Kamel,WeekDay,FRI,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
385,146,Prepix Dance,Sun-J,WeekDay,FRI,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
386,147,Prepix Dance,Redlic,WeekDay,FRI,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
387,148,Prepix Dance,Rozalin,WeekDay,FRI,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
388,149,Prepix Dance,Sooram,WeekDay,FRI,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
389,150,Prepix Dance,Jemma,WeekDay,FRI,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
390,151,Prepix Dance,Berri,WeekDay,SAT,Night,15:00,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
391,152,Prepix Dance,Sun-J,WeekDay,SAT,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
392,153,Prepix Dance,Sun-J,WeekDay,SAT,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
393,154,Prepix Dance,All.K,WeekDay,SAT,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
394,155,Prepix Dance,Haeinyss,WeekDay,SAT,Night,15:00,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
395,156,Prepix Dance,Onny,WeekDay,SAT,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
396,157,Prepix Dance,Eva,WeekDay,SAT,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
397,158,Prepix Dance,Amy,WeekDay,SAT,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
398,159,Prepix Dance,All,WeekDay,SUN,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
399,160,Prepix Dance,Chocobi,WeekDay,SUN,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
400,161,Prepix Dance,Jinwoo,WeekDay,SUN,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
401,162,Prepix Dance,Bizarre,WeekDay,SUN,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
402,163,Prepix Dance,Dora,WeekDay,SUN,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
403,164,Prepix Dance,Dohoon,WeekDay,SUN,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
404,165,Prepix Dance,Ted,WeekDay,MON,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
405,166,Prepix Dance,Naria,WeekDay,MON,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
406,167,Prepix Dance,Babyzoo,WeekDay,MON,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
407,168,Prepix Dance,Jihyo,WeekDay,MON,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
408,169,Prepix Dance,Yuri,WeekDay,MON,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
409,170,Prepix Dance,Yeojin,WeekDay,TUE,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
410,171,Prepix Dance,Umanchoi,WeekDay,TUE,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
411,172,Prepix Dance,Simeez,WeekDay,TUE,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
412,173,Prepix Dance,Ragi,WeekDay,TUE,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
413,174,Prepix Dance,Youjin,WeekDay,TUE,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
414,175,Prepix Dance,Kyme,WeekDay,TUE,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
415,176,Prepix Dance,Bull,WeekDay,WED,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
416,177,Prepix Dance,Naria,WeekDay,WED,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
417,178,Prepix Dance,Jiwon,WeekDay,WED,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
418,179,Prepix Dance,All.K,WeekDay,WED,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
419,180,Prepix Dance,Moana,WeekDay,WED,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
420,181,Prepix Dance,Doyeon,WeekDay,THU,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
421,182,Prepix Dance,Youn,WeekDay,THU,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
422,183,Prepix Dance,On,WeekDay,THU,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
423,184,Prepix Dance,Yun,WeekDay,THU,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
424,185,Prepix Dance,Ban,WeekDay,THU,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
425,186,Prepix Dance,Ylyn,WeekDay,THU,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
426,187,Prepix Dance,Kamel,WeekDay,FRI,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
427,188,Prepix Dance,Sun-J,WeekDay,FRI,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
428,189,Prepix Dance,Redlic,WeekDay,FRI,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
429,190,Prepix Dance,Rozalin,WeekDay,FRI,Night,18:30,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
430,191,Prepix Dance,Sooram,WeekDay,FRI,Night,19:40,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
431,192,Prepix Dance,Jemma,WeekDay,FRI,Night,20:50,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
432,193,Prepix Dance,Berri,WeekDay,SAT,Night,15:00,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
433,194,Prepix Dance,Sun-J,WeekDay,SAT,Night,16:10,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
434,195,Prepix Dance,Shukkie,WeekDay,SAT,Night,17:20,Choreography,https://prepixstudio.com/schedule,"745 Nonhyun-roh, Gangnam-gu, Seoul",+82 2-518-1470,1,Gangnam,https://prepixstudio.com/images/logo.png
